14.7931944,120.5445833,669.831191
11.2418056,125.0084722,671.438013
11.2420833,125.0081944,671.438013
10.2418056,119.3004167,673.814916
10.2420833,119.3004167,673.814916
10.2493056,119.3254167,673.814916
8.0940278,124.2290278,673.825866
14.79375,120.54125,678.217184
14.9229167,120.6190278,690.764028
14.5890278,120.9965278,700.532471
14.5893056,120.99625,700.532471
15.1034722,120.86875,718.057009
15.1034722,120.8690278,718.057009
14.1220833,120.7115278,725.961809
7.0609722,125.6145833,749.131142
7.06125,125.6145833,749.131142
7.06125,125.6151389,749.131142
6.1998611,124.6665278,757.968601
12.5779167,125.0229167,775.394114
8.0659722,124.2293056,783.157798
7.0134722,126.0373611,803.468833
5.2376389,120.0909722,809.404282
10.3170833,123.9343056,809.498917
10.3170833,123.9345833,809.498917
10.3176389,123.9343056,809.498917
10.3190278,123.93375,809.498917
10.3195833,123.9340278,809.498917
10.3204167,123.9340278,809.498917
10.3218056,123.9354167,809.498917
14.8595833,120.4670833,830.594112
12.5768056,124.9568056,868.730781
15.04375,120.7323611,877.911686
14.26625,120.99625,901.017607
17.0959722,121.6281944,905.051564
17.1040278,121.6320833,905.051564
14.3215278,121.0393056,905.20854
14.8301389,121.0951389,920.034925
14.8326389,121.0965278,920.034925
14.8326389,121.1020833,920.034925
14.83375,121.1020833,920.034925
14.8343056,121.09875,920.034925
14.8351389,121.0993056,920.034925
14.8356944,121.0993056,920.034925
14.8365278,121.10125,920.034925
14.8370833,121.1040278,920.034925
14.8373611,121.1040278,920.034925
7.9879167,124.2754167,921.52471
8.1559722,124.0854167,923.411416
14.9243056,120.7818056,969.971285
14.9276389,120.7901389,969.971285
13.0859722,121.5195833,979.544667
14.1793056,121.42625,1021.530635
13.9956944,121.9343056,1064.375077
14.3915278,121.5304167,1089.400161
14.7506944,121.0851389,1126.962046
14.2609722,120.9923611,1171.197039
14.65125,120.9476389,1187.78807
14.6515278,120.9479167,1187.78807
13.9220833,122.1120833,1228.95945
7.1251389,124.9648611,1258.915331
8.9543056,125.5584722,1298.303026
14.9815278,120.6731944,1343.802761
15.07875,120.86125,1344.282382
14.8023611,120.9054167,1360.627979
14.8026389,120.9051389,1360.627979
7.3009722,125.7118056,1397.067867
7.30125,125.7120833,1397.067867
7.3026389,125.7145833,1397.067867
14.7034722,121.1223611,1589.414324
7.0620833,125.6154167,2169.211155
15.1456944,120.6326389,2188.851016
15.1481944,120.6326389,2188.851016
15.04875,120.7306944,4221.586008
14.7418056,121.2184722,5319.834985
14.7423611,121.2201389,5319.834985
14.7570833,121.2409722,5319.834985
